SourceFile,ParentObjectID,WasSeparated,SeparationPart,SeparationPartsTotal,MorphologyLabel,DatasetSplit,ObjectID,Volume_um3,SurfaceArea_um2,EquivalentDiameter_um,Sphericity,MajorAxisLength_um,IntermediateAxisLength_um,MinorAxisLength_um,Elongation,Flatness,BoundingBoxX_um,BoundingBoxY_um,BoundingBoxZ_um,CentroidX_um,CentroidY_um,CentroidZ_um,SomaVolume_um3,SomaCellVolumeRatio,NumberOfSomas,PossibleMerged
22.tif,2,0,1,1,Activated,Training,2,930.002,1241.566753995,12.1104910598245,0.371110553422253,28.431683945453,26.5702951464841,15.0388806546811,1.07005525488922,1.76677345585648,21.25,24.82,26,41.3180826600372,150.283560596644,9.09533871970168,131.784,0.141702921068987,1,0
22.tif,3,0,1,1,Ramified,Training,3,1623.024,2735.38129676082,14.5806014785853,0.244164701736672,48.7866512815383,27.8684868928262,22.6086813573159,1.75060280341581,1.23264539193517,37.74,31.45,30,76.9162396723646,107.513127849003,15.2344017094017,113.5192,0.0699430199430199,1,0
22.tif,4,0,1,1,Ramified,Training,4,1601.638,2631.55150903291,14.5162770157263,0.251564000294189,48.6847314002142,22.2430749077948,22.2418974869741,2.18875904532216,1.00005293706714,26.01,45.9,26,87.6166687116568,31.0157484662577,10.4833634067124,115.9468,0.0723926380368098,1,0
22.tif,5,0,1,1,Activated,Training,5,1381.131,2097.95121498184,13.8169467441503,0.285876630721688,39.6323378790313,26.7936903889709,22.1253007489976,1.47916682262423,1.21099779356377,35.19,25.33,28,137.271311152961,59.9131224105461,9.03594894329358,129.7032,0.0939108600125549,1,0
22.tif,6,0,1,1,Ramified,Training,6,1506.0368,2219.21916103441,14.2215081294808,0.286312946878966,44.160376770456,25.384500915775,21.9148049217396,1.7396590508901,1.15832657449729,45.73,23.63,24,151.615637856923,101.588629490329,9.50951796131409,126.8132,0.0842032545287074,1,0
22.tif,7,0,1,1,Ramified,Training,7,2480.2558,3853.01301131045,16.7944563724909,0.229975355121076,41.9448645168749,36.6144667827924,27.1106481476769,1.14558173865276,1.3505566736489,41.99,37.06,32,143.777241499849,148.827763976602,12.4518188809396,166.6952,0.0672088741814453,1,0
22.tif,8,0,1,1,Ramified,Training,8,1500.6036,2929.87272833543,14.204385616777,0.216344582852695,49.438425116737,33.994688213834,17.7564677359072,1.45429853057509,1.91449609907999,33.32,43.69,28,29.4959298205069,30.0215992604576,24.1976735228411,102.017,0.0679839765811571,1,0
22.tif,9,0,1,1,Activated,Training,9,767.5262,1043.04458683623,11.3596476909148,0.388666154884109,34.0562021175488,14.3653514471669,8.79567683982172,2.37071833869161,1.63322865411892,17,31.11,20,151.430530913472,27.5136275321937,31.8338730326079,120.4552,0.156939528578959,1,0
22.tif,10,0,1,1,Exclude,Training,10,307.207,615.898558897897,8.37164547311946,0.357488718814733,20.9458820303234,13.7480755894522,7.53019789942259,1.52355010663408,1.82572566791457,10.37,19.89,14,38.8773847601129,32.8379228598306,34.0124176857949,0,0,0,0
22.tif,11,0,1,1,Exclude,Training,11,257.3256,468.799769741335,7.89153445936161,0.417335565957122,11.4627412386516,10.8105253225461,8.7166091763028,1.0603315654555,1.24022140994182,12.07,12.75,12,42.3968620844564,57.4366307277628,35.7353998203055,0,0,0,0
22.tif,12,0,1,1,Activated,Training,12,254.7246,381.946331446385,7.86485564026212,0.508778839927785,16.616669869096,9.73262160597406,7.30529563831543,1.70731695341945,1.33226936839183,14.79,12.07,8,41.5152189698208,66.9643771272975,37.952802359882,0,0,0,0
23.tif,1,0,1,1,Ramified,Training,1,1238.5384,1959.1598728155,13.3240713994275,0.284677994845205,37.4260899820632,24.3314187517613,20.7068747933569,1.53817951858455,1.17504060823158,19.72,27.2,32,64.9861018293821,68.8572591935785,14.1774313981706,105.9474,0.0855422811274967,1,0
23.tif,2,0,1,1,Exclude,Training,2,1128.3716,1596.54824840102,12.9166881618091,0.328299464807676,40.4384541168558,38.9643119317591,11.5712815973235,1.03783313786417,3.36732898633905,34.85,14.79,40,94.9109773588771,140.623439196803,12.8193832599119,135.4832,0.120069664993341,1,0
23.tif,3,0,1,1,Exclude,Training,3,655.5098,854.2420038511,10.7777189793716,0.427191557725372,43.8110492233302,15.4158396939659,8.88006903698111,2.84195023385453,1.736004487101,23.63,13.26,40,113.894019045939,104.750459395115,13.2081826999383,0,0,0,0
23.tif,4,0,1,1,Activated,Training,4,809.3734,1055.3877114197,11.5624562279844,0.397958736089995,30.8726059543767,18.4738407826575,12.1701875732499,1.67115254037258,1.51795859114474,14.62,20.57,30,124.808772405913,60.7796072270228,12.7379847175605,114.9642,0.142040991216168,1,0
23.tif,5,0,1,1,Exclude,Training,5,435.9276,775.890571804661,9.40744991283719,0.358338298796102,35.0123317027189,23.2137872885224,12.7411834351922,1.50825590273372,1.82194906827916,15.3,27.88,26,150.194797136038,149.819588968443,7.8801378944577,0,0,0,0
23.tif,6,0,1,1,Amoeboid,Training,6,615.859,750.228523571793,10.5558746260218,0.466600014045069,34.3974909386579,15.759073131357,8.72525807688625,2.18271028073439,1.8061440696068,9.01,15.13,36,9.19236508681372,62.3639455654622,16.7731581417175,101.9014,0.165462224307837,1,0
23.tif,7,0,1,1,Activated,Training,7,728.4534,906.299702588697,11.1635173270428,0.431996409070303,28.5974895748314,17.9675353902872,11.0777580013668,1.59162004992017,1.62194691273002,18.7,10.2,30,89.6854336269143,15.1636142188368,17.9650876775371,120.3396,0.165198762199476,1,0
23.tif,8,0,1,1,Exclude,Training,8,594.9932,873.742477380786,10.4352884924329,0.391539284686719,32.2403427559371,11.7983357268822,8.54137019186354,2.73261784562362,1.38131651735704,11.39,10.71,34,163.799029531766,76.1279454050903,20.8970273945988,0,0,0,0
23.tif,9,0,1,1,Exclude,Training,9,1350.2658,1772.76338960176,13.7132443690568,0.333257190552368,34.1837704642086,27.7112750538334,17.1705560227967,1.23356902191622,1.61388338368555,21.42,24.14,32,29.6479170412226,24.1239321946835,32.6386712897564,142.5926,0.105603356020718,1,0
23.tif,10,0,1,1,Activated,Training,10,1061.1502,1528.43251636919,12.6549202507352,0.329171653894664,34.9572023442241,24.8382125190126,14.4052045055245,1.40739605627683,1.72425268308319,24.82,21.93,26,29.9813088948199,105.900193910344,29.4958331063783,0,0,0,0
23.tif,11,0,1,1,Activated,Training,11,1428.2958,1848.03818155869,13.9724697784423,0.331883216758105,41.1236732264559,22.8396868082679,20.1093542781404,1.80053577668014,1.13577425174191,22.27,39.27,24,75.0113184411802,96.5812302213587,32.1575816438024,160.106,0.11209582776901,1,0
24.tif,1,0,1,1,Ramified,Training,1,2295.7582,3327.96168763194,16.3672546949362,0.252885096839695,45.204443447064,33.8693828712886,27.3678289914769,1.33466982905627,1.23756191555554,43.01,29.41,26,54.0295344797202,140.413104811299,8.56204838993932,244.5518,0.106523326367733,1,0
24.tif,2,0,1,1,Exclude,Training,2,594.1262,714.555983981973,10.4302174018819,0.478299947945748,40.3891116330973,9.99464873488851,8.07192000262156,4.0410736489528,1.23819967636479,40.12,8.33,12,86.3347125206733,8.53092713298956,4.27103803871972,0,0,0,0
24.tif,3,0,1,1,Ramified,Training,3,4488.1122,7417.4969742418,20.4654686568376,0.177392757064078,54.7166723525664,51.9268306949126,42.0821520255992,1.05372639963423,1.23393952532001,46.24,51.34,40,87.3720111012379,59.6537660497883,22.7487797653543,270.6196,0.0602969774240492,1,0
24.tif,4,0,1,1,Ramified,Training,4,1919.0756,2518.89122476086,15.4181104961534,0.296485027811726,50.0630316199434,31.2862921202764,16.7291784956493,1.6001586710078,1.87016308830783,49.47,31.45,16,102.261384856334,115.375106620083,5.46533341364978,0,0,0,0
24.tif,5,0,1,1,Exclude,Training,5,299.7508,514.589198027418,8.30336080178944,0.420917542587108,24.9933594345881,14.2459717847277,8.15426898665936,1.75441590172051,1.74705688615798,24.31,8.33,14,105.247308137293,160.317310065561,4.8210566910914,0,0,0,0
24.tif,6,0,1,1,Activated,Training,6,567.5382,743.821268477868,10.2722479088137,0.445668834005915,28.2306662075295,13.4158037186073,11.5473087275065,2.1042843798001,1.16181216205383,24.82,11.9,16,114.037658621041,9.22958549750483,5.09135349831958,0,0,0,0
24.tif,7,0,1,1,Ramified,Training,7,3639.2614,5315.4379632845,19.0840938195315,0.215255325421182,67.1763956520903,33.7551951608098,28.1082541749423,1.99010538472854,1.20089974107683,38.76,57.63,36,32.605699220177,80.8911181169894,24.7094960532376,259.0018,0.0711687816654226,1,0
24.tif,8,0,1,1,Ramified,Training,8,2254.489,3036.34264045819,16.2685869489787,0.273841181353172,39.0617976894675,35.2846977285149,21.121184433185,1.10704640266481,1.67058328760562,39.78,35.19,22,128.184384566081,120.106902448404,34.898295090373,142.477,0.0631970260223048,1,0
24.tif,9,0,1,1,Exclude,Training,9,205.1322,319.656392238275,7.31720246179023,0.526207002054817,14.6960603448607,12.8260932069848,5.54047223065759,1.14579397698885,2.3149819497358,13.09,9.18,14,107.96101718794,125.296754015216,35.9729501267963,0,0,0,0
24.tif,10,0,1,1,Exclude,Training,10,233.2808,389.2521296119,7.63765653994477,0.470802894823402,13.5966627328182,11.5119981488273,7.62470977033855,1.18108625080028,1.50982771745765,11.73,7.14,12,40.8796085232904,108.785594648166,36.0550049554014,0,0,0,0
25.tif,1,0,1,1,Ramified,Test,1,1734.6936,2260.35385564463,14.9076109852355,0.308879824988159,41.5333067547632,22.528926727087,22.3573624043352,1.84355461127346,1.00767372821753,34.68,23.97,36,39.2214504198321,127.343396308143,18.343262694922,190.74,0.109956017592963,1,0
25.tif,2,0,1,1,Exclude,Test,2,204.2074,313.785299814689,7.30618981798292,0.534440277862567,21.8165337664084,9.29820869637496,6.91029188646779,2.34631577745872,1.34555947116841,13.6,11.56,18,51.3554457967732,21.8065779790546,5.92018114916502,0,0,0,0
25.tif,3,0,1,1,Ramified,Test,3,2150.3912,2890.46201475429,16.0142381966011,0.278737354697155,41.3121770471813,26.3339027610109,21.3955105407837,1.56878292678846,1.23081441365065,27.71,27.03,38,87.9748492097624,74.5918409310827,14.9014084507042,213.6866,0.0993710353725406,1,0
25.tif,4,0,1,1,Exclude,Test,4,228.31,335.607267473843,7.58301829732997,0.538273158368259,17.3905428097189,12.8926144159142,4.91554688691678,1.34887636042637,2.62282401378963,13.77,6.46,12,121.972632911392,157.306896202532,5.18784810126582,0,0,0,0
25.tif,5,0,1,1,Ramified,Test,5,1049.0122,1531.01166872585,12.6064838635288,0.326106395750618,38.7676513357604,29.7313980656697,12.2396588188713,1.3039296453578,2.42910349917838,31.28,11.39,34,141.546005289547,109.648379525042,13.5201939500799,109.8778,0.104744063033776,1,0
25.tif,6,0,1,1,Exclude,Test,6,236.5754,351.74302008155,7.67344386258853,0.525902245364942,14.4175332370936,10.295525300152,7.54342393059018,1.40036888034074,1.364834509486,14.62,7.82,12,150.484681162961,22.1588541412167,3.69948692890301,0,0,0,0
25.tif,7,0,1,1,Exclude,Test,7,418.9344,802.417676511701,9.2835867553364,0.337427897597412,37.3284520583977,14.2961394535018,10.0995325106472,2.61108617328534,1.41552487092154,15.98,11.73,38,160.86601821192,11.7564334988963,15.2632450331126,0,0,0,0
25.tif,8,0,1,1,Ramified,Test,8,1005.4888,1458.06591248187,12.42966827766,0.332883134748416,47.0599579356916,29.694223586949,16.9986498044602,1.58481860277954,1.74685777567802,20.4,34,36,64.9167906415267,128.66814899977,26.1232467233847,158.372,0.157507472982295,1,0
25.tif,9,0,1,1,Exclude,Test,9,242.7022,433.864423733529,7.73912207051614,0.433689818394632,23.7290364284446,10.2217871828601,5.30457893742028,2.32141757639345,1.92697428079582,11.22,6.12,26,138.506153846154,162.297165991903,20.2848297213622,0,0,0,0
25.tif,10,0,1,1,Exclude,Test,10,269.637,535.895312438324,8.01543238129616,0.376637730230102,24.1414365083984,15.8851235647214,6.35123709241611,1.51975125720854,2.50110700223891,12.92,13.43,20,50.6624415862808,102.492908896034,30.7296891747053,0,0,0,0
TrialControlZip.tif,1,0,1,1,Ramified,Training,1,2762.4932,4287.14881608543,17.4087477223999,0.222083542934267,41.6756856243567,35.6772145470559,28.7142402649668,1.16813170964872,1.24249202548411,27.2,37.74,32,67.3927783822237,45.2183264635728,15.2933631836632,314.6343,0.113895049587814,1,0
TrialControlZip.tif,2,0,1,1,Ramified,Training,2,3892.4254,6404.62672402807,19.5167376925993,0.186840275894395,46.1451607963741,43.9964312052502,28.0111547043306,1.04883872469337,1.5706753852046,35.36,41.65,39,73.9989958867291,94.106816669884,20.6996272812319,238.6851,0.0613204044963842,1,0
TrialControlZip.tif,3,0,1,1,Ramified,Training,3,3067.6772,5348.98760493636,18.0275625902673,0.19087643070942,54.9199004592258,44.1523383110153,30.5699839220374,1.24387297615728,1.4443036157172,53.72,31.62,39,103.466883408072,136.089434657271,28.825507781588,191.5203,0.0624316991370539,1,0
TrialControlZip.tif,4,1,1,2,Ramified,Training,4,3640.5908,6471.2072766257,19.0864173043402,0.176853391196346,58.8558542785047,38.6455100123286,25.888082978972,1.52296746141346,1.4927914918891,23.8,58.82,37,117.545661416823,56.9341163115613,13.9546327755374,283.1333,0.0777712507541358,1,0
TrialControlZip.tif,4,1,2,2,Ramified,Training,5,3632.8456,7194.14765559904,19.0728725177783,0.15885567615633,53.8580009967736,40.8141428520219,30.6018473826116,1.31959162273833,1.33371499902366,30.26,40.29,39,138.409906605995,41.1583721281741,21.8855645007319,113.577,0.0312639215935849,1,0
TrialControlZip.tif,5,0,1,1,Activated,Training,6,204.5542,424.007995906267,7.31032344818188,0.395957899729394,17.7717351803998,11.2941938980529,8.03637432701649,1.57352842892697,1.40538424897461,11.39,8.16,15,151.739843176038,148.101751907319,34.1097767730997,0,0,0,0
TrialControlZip.tif,6,0,1,1,Exclude,Training,7,222.241,583.591508345422,7.51522267876051,0.304035723729104,26.5689767943565,15.5052091526162,10.6243958774597,1.71355165434021,1.4593967818454,23.46,14.79,15,157.771539661899,157.149370611183,34.8607282184655,0,0,0,0
TrialControlZip.tif,7,0,1,1,Exclude,Training,8,232.7606,450.895378602256,7.63197516675476,0.405833586191986,18.7951988364652,14.1663451402398,9.60595129195418,1.32675002976435,1.47474671791282,15.47,9.69,15,159.75233921033,49.8082480754905,35.3942140551279,0,0,0,0
TrialControlZip.tif,8,0,1,1,Activated,Training,9,750.2151,857.762017848089,11.2735940674402,0.465487311311145,28.8510345171761,14.2010619290745,13.8884773793278,2.03161106269863,1.02250675442738,18.02,26.35,14,36.9824688932546,68.4985134250163,34.4687776878924,142.7949,0.190338610886398,1,0
1_baseline_0min.lsm,1,0,1,1,Exclude,Test,1,263.715613975038,440.712220802276,7.95632302848495,0.451252471667166,15.9803806350134,11.921365328804,8.00001644273442,1.34048241910699,1.49016760329673,11.9927285703304,11.5314697791638,16,28.6702388445701,155.65176977583,8.70835014118596,0,0,0,0
1_baseline_0min.lsm,2,0,1,1,Ramified,Test,2,5740.0432024466,9004.79739132667,22.2146178316739,0.172168469830371,76.6289710907683,64.3547657611924,49.7361569545398,1.19072721630474,1.29392316780757,68.7275598838164,60.4249016428184,60,76.2107054315465,60.779949865564,30.2862596834575,519.771879742653,0.0905519107453946,1,0
1_baseline_0min.lsm,3,0,1,1,Ramified,Test,3,6667.67537423455,11003.1685199865,23.3520641502178,0.155697865322178,71.9082277766095,61.9446563068087,52.0140553515352,1.16084634355628,1.1909214901272,62.0393074119013,67.8050423014833,60,56.1042524695565,95.5019040392526,40.9907463543827,318.501229625359,0.047767956858866,1,0
1_baseline_0min.lsm,4,0,1,1,Activated,Test,4,378.60583708639,485.996025569667,8.97558769167144,0.520766385686252,15.771852742589,9.85746174686434,9.78513769448978,1.59999127032941,1.00739121457793,15.2215401084962,14.5296519217464,10,84.8136848183514,178.116008873858,4.49508288845181,0,0,0,0
1_baseline_0min.lsm,5,0,1,1,Ramified,Test,5,4236.47059739489,6254.73885969635,20.0755995768593,0.202431335341219,67.7349612858929,59.1738741245668,32.4694012826689,1.14467680691827,1.82245042369019,33.9025211507416,75.1851829601481,60,102.862100322038,122.461226578356,25.3200080353556,214.036230463,0.0505222981116914,1,0
1_baseline_0min.lsm,6,0,1,1,Activated,Test,6,379.031356431247,436.85136121365,8.97894902058474,0.579785288005384,25.5975238574272,10.861742065763,7.67226074043263,2.35666835968353,1.41571597124194,14.5296519217464,23.7548277450775,12,141.177489863565,56.6980005175031,4.53774908784732,0,0,0,0
1_baseline_0min.lsm,7,0,1,1,Ramified,Test,7,3038.74002145905,5106.62207367553,17.9706991834862,0.198676318322595,63.561112784936,49.2636991663899,39.5087226570866,1.29022208767263,1.24690690696257,39.206997249157,62.5005662030679,46,166.510273654559,101.40829829638,20.8380885699282,256.269025440043,0.0843339751444075,1,0
1_baseline_0min.lsm,8,0,1,1,Activated,Test,8,469.241457540901,583.693432811328,9.64123312585639,0.500299690454437,25.9034284662848,20.5653438658193,9.19837593608085,1.2595669994771,2.23575813912446,14.7602813173297,21.4485337892447,20,169.854602325123,197.702670490066,6.83291770573566,0,0,0,0
1_baseline_0min.lsm,9,0,1,1,Activated,Test,9,1578.25125007409,1956.27249153512,14.4452758584856,0.335098284422595,28.1672402930433,20.3863687211984,17.5894356411662,1.38167030520517,1.15901209891501,25.3692335141604,19.8341280201618,26,195.004444690015,14.7055931120411,11.7510110541925,250.098994939619,0.158465893771906,1,0
1_baseline_0min.lsm,10,0,1,1,Ramified,Test,10,1952.70827354813,3073.2739228952,15.5076591904703,0.245833518920765,62.768395762267,32.0758919484806,26.370595405001,1.95687140557413,1.21635069120956,32.7493741728252,28.367415656743,60,202.369756073588,157.943769891384,14.9143604271083,150.740227915542,0.0771954674220963,1,0
1_baseline_0min.lsm,11,0,1,1,Exclude,Test,11,261.268877742111,511.832694417946,7.93164045422299,0.386142751694107,30.2009095911419,8.03646810832941,7.55645171989433,3.75798288303293,1.06352404623605,19.1422398334119,13.1458755482468,22,76.725122478947,95.3553951035968,14.7695439739414,0,0,0,0
1_baseline_0min.lsm,12,0,1,1,Exclude,Test,12,1227.19779056718,1847.82874077317,13.2832795974899,0.2999844776255,43.1139774109046,28.5973103459499,14.1271234357073,1.50762351037011,2.024284028953,23.9854571406607,32.2881153816587,38,13.1003934162294,57.3096055093095,22.9696601941748,133.081175103983,0.108443134535368,1,0
1_baseline_0min.lsm,13,0,1,1,Activated,Test,13,297.118882546302,513.923041174006,8.27898718289038,0.418992456401707,16.6085157722654,12.8995591768034,7.73663342039242,1.28752584058311,1.6673349344435,11.9927285703304,8.30265824099795,16,23.2538508231284,72.5868244958377,12.4475474400286,0,0,0,0
1_baseline_0min.lsm,14,0,1,1,Ramified,Test,14,1984.19670506753,3299.9435859058,15.590571450486,0.231402168833442,56.6550764990933,31.6683122843919,28.2297776820119,1.789014709414,1.12180523138059,39.8988854359068,32.9800035684085,50,43.4331956056765,140.576159173484,24.7436199871327,169.037559744387,0.0851919365215526,1,0
1_baseline_0min.lsm,15,0,1,1,Ramified,Test,15,2558.43506095187,3439.62858175366,16.9690915176943,0.262999854020649,53.7324336816332,34.8739922639235,22.4536663679374,1.54075946553496,1.55315357823797,31.1349684037423,33.6718917551584,52,87.8707394960549,217.32683588973,25.2860706860707,233.610120326416,0.0913097713097713,1,0
1_baseline_0min.lsm,16,0,1,1,Exclude,Test,16,586.684796721394,1187.81759940515,10.3864883248528,0.285323531994226,37.5517342516172,18.8968289230552,11.2836613280505,1.98719766181521,1.67470720483952,12.6846167570802,21.9097925804113,38,125.219508961664,75.8053941235019,21.3635539437897,0,0,0,0
1_baseline_0min.lsm,17,1,1,2,Ramified,Test,17,1630.16461014663,2359.96728946758,14.6019529962322,0.283834891337216,47.3615732228009,36.6255534076511,24.7416299063452,1.29312921761633,1.4803209629394,26.0611217009102,29.5205626346594,52,115.153359556148,56.0540953312602,28.8726181153746,233.610120326416,0.143304620203602,1,0
1_baseline_0min.lsm,17,1,2,2,Activated,Test,18,1560.69857709875,2150.90676849095,14.3915245886407,0.302511503843492,29.4460971108387,27.232415233136,16.9548001032016,1.08128848869083,1.60617731069526,18.6809810422454,28.8286744479095,32,101.004985606351,43.7933797758836,33.4857882898235,161.590971209392,0.103537591166246,1,0
1_baseline_0min.lsm,18,0,1,1,Ramified,Test,19,4411.14628845863,7375.45509375447,20.3478071460827,0.176358450803459,62.0569580720167,57.3232361438634,38.5956415047746,1.08257946073165,1.48522563452591,35.7475563154078,64.1149719721508,56,136.254680025748,119.594345312405,42.0121063039599,209.461897505789,0.0474846862489751,1,0
1_baseline_0min.lsm,19,0,1,1,Exclude,Test,20,334.458205057491,792.975221415668,8.6122060276928,0.293845522450894,24.3922171605532,16.7640382082239,11.9619362662369,1.45503230531813,1.40144854771891,12.9152461526635,22.8323101627444,20,177.979800169736,82.8692350647104,13.5311704834606,0,0,0,0
1_baseline_0min.lsm,20,0,1,1,Exclude,Test,21,277.544992682886,556.422573600707,8.09303821975766,0.369801198887278,16.2473432014443,15.6982866239526,9.97104453129156,1.03497557349055,1.57438737483195,13.1458755482468,16.1440576908293,18,55.3115412029891,180.293933313279,13.5400536604063,0,0,0,0
1_baseline_0min.lsm,21,0,1,1,Exclude,Test,22,352.117257869051,511.95813459792,8.7611859144765,0.471022027198854,17.6663316518617,7.64887702106346,6.78123176110183,2.30966344513217,1.12794803223488,8.07202884541467,8.99454642774778,18,24.1390939434587,40.6440065103381,18.1649546827795,0,0,0,0
1_baseline_0min.lsm,22,0,1,1,Exclude,Test,23,367.75509379254,640.950537682929,8.88900925115163,0.387286245156859,26.3645409401604,16.291939933012,6.53405596036047,1.61825669923681,2.49338849129066,14.2990225261631,8.53328763658123,26,151.062987958175,27.19545540444,25.2241828174718,0,0,0,0
1_baseline_0min.lsm,23,0,1,1,Ramified,Test,24,5040.59577933814,7659.59786500851,21.2729514882128,0.185609158891738,65.9558962304281,58.5840211131791,45.10584319174,1.12583422880801,1.29881223734461,43.8195851608225,50.7384670283208,52,212.175310683203,108.629448471426,41.2349576852458,274.247217760246,0.0544076989637634,1,0
1_baseline_0min.lsm,24,0,1,1,Activated,Test,25,261.162497905897,477.130459884672,7.93056380965239,0.414114900767174,18.2661704555115,12.3257764135884,4.97375473731661,1.48194887223285,2.47816329203202,14.2990225261631,11.0702109879973,14,129.316203700363,153.343653240138,19.3987780040733,0,0,0,0
1_baseline_0min.lsm,25,0,1,1,Exclude,Test,26,636.78969957829,1019.69074081382,10.6741295431449,0.351031698370173,36.0477514157265,21.5118023592222,8.90549693495138,1.67571971951819,2.41556451216045,12.6846167570802,27.4448980744099,32,173.142418085264,152.964233850174,31.1740728366188,0,0,0,0
1_baseline_0min.lsm,26,1,1,2,Ramified,Test,27,3183.73573821902,4892.40198691533,18.252098201576,0.213920956755192,61.6860865218353,36.7714396458722,36.0109342505595,1.67755429528743,1.02111873549354,45.4339909299054,42.8970675784894,44,108.896599513821,158.047863451701,42.3255145682972,244.673623292694,0.0768511093290564,1,0
1_baseline_0min.lsm,26,1,2,2,Ramified,Test,28,4022.22160725946,6093.8958853448,19.7313041359978,0.200708804578424,53.8314729883327,52.2000961096459,36.5547313379472,1.03125237308491,1.42799835203432,42.8970675784894,47.0483966989884,48,108.945483666896,186.568829847705,41.6094154985454,275.842915303459,0.0685797408093097,1,0
1_baseline_0min.lsm,27,0,1,1,Exclude,Test,29,212.121393411144,444.105810357944,7.39937917583971,0.387305784648012,17.7078546719784,12.0147844534918,5.6402136692704,1.47383873098381,2.13020022963882,9.45580521891433,10.839581592414,18,63.3255809867667,169.201013180137,22.3500501504514,0,0,0,0
1_baseline_0min.lsm,28,0,1,1,Exclude,Test,30,201.483409789723,408.244793828943,7.27355772546935,0.407120524537108,31.1420775421586,8.94127088875688,4.46308751688155,3.48295873479439,2.00338237933643,8.53328763658123,11.9927285703304,32,149.281025596702,215.931703236026,34.8616684266104,0,0,0,0
1_baseline_0min.lsm,29,0,1,1,Activated,Test,31,207.759820126361,414.888606560523,7.34831298957737,0.408877917743941,18.7868361978279,12.4472928859689,5.14557493571237,1.50931101002734,2.41902859087324,11.3008403835805,6.22699368074846,20,202.85620784183,35.598763156967,25.7716333845366,0,0,0,0
1_baseline_0min.lsm,30,0,1,1,Ramified,Test,32,1078.3723997035,2175.61957889192,12.7230152335994,0.233747518247946,45.6478727593181,43.0216951715444,17.1741616019502,1.06104309877382,2.50502447622591,17.7584634599123,42.8970675784894,44,211.836410149745,26.9402071518269,48.1803294860412,0,0,0,0
1_baseline_0min.lsm,31,0,1,1,Exclude,Test,33,220.312640799639,489.471622291918,7.49342326986746,0.360398424564197,23.5848971005661,11.0966865549227,7.25721009460174,2.12539995464713,1.52905681525975,8.30265824099795,12.4539873614969,26,108.171979572077,76.8920186656551,34.061805890874,0,0,0,0
1_baseline_0min.lsm,32,0,1,1,Ramified,Test,34,1518.57216195792,2590.98358967069,14.2608563085057,0.246590543782621,41.2553927373923,41.125061628495,19.610714825399,1.00316914075594,2.09707101422083,38.5151090624072,29.9818214258259,42,174.621963728799,55.430931068306,47.9959369527145,0,0,0,0
1_baseline_0min.lsm,33,0,1,1,Exclude,Test,35,340.096336376845,669.365479058881,8.66033005452601,0.352010363215826,34.3550215548321,14.0600315362396,6.92287376538939,2.44345266696467,2.03095304243913,19.3728692289952,7.8413994498314,34,135.496393039801,62.4841905781704,32.6387238035658,0,0,0,0
1_baseline_0min.lsm,34,0,1,1,Exclude,Test,36,416.157919270008,728.779026673495,9.26303234157101,0.369879590162324,21.9630123307136,13.5181957020575,11.7328144679795,1.62469998325077,1.15216990253708,10.1476934056642,21.2179043936614,16,190.819708070559,216.508120405703,29.2050102249489,0,0,0,0
1_baseline_0min.lsm,35,0,1,1,Exclude,Test,37,310.841881417936,530.442416726332,8.40453394392984,0.418349157502273,20.1719174294524,15.0392077384912,6.31354850463165,1.34128856919933,2.38205309224414,6.91888186749829,19.3728692289952,18,87.2397915599572,125.322450773494,35.5037645448323,0,0,0,0
1_baseline_0min.lsm,36,0,1,1,Activated,Test,38,369.244411499539,548.936046503578,8.90099252319701,0.453424512773028,18.2455490947939,16.7426037355228,8.94939271499878,1.08976771970552,1.87080892175656,15.6827988996628,8.07202884541467,20,166.173695423125,230.956901285043,36.9063670411985,0,0,0,0
1_baseline_0min.lsm,37,0,1,1,Exclude,Test,39,360.308505257545,680.09761292625,8.82860250717748,0.360049780050142,27.8586862151455,17.6576566209873,5.80922295811824,1.57771140379032,3.03959010495736,9.68643461449761,16.8359458775792,26,29.5482762939456,36.4631407022353,42.0059049306171,0,0,0,0
1_baseline_0min.lsm,38,0,1,1,Activated,Test,40,663.8101779767,896.1289963244,10.8230191838006,0.410654133849524,28.7776073167331,16.9266971886081,7.85979950700324,1.70013127759506,2.15357874886326,13.6071343394133,19.1422398334119,22,72.6617129901412,202.770695151022,40.1089743589744,0,0,0,0
1_baseline_0min.lsm,39,0,1,1,Exclude,Test,41,208.398099143647,335.664411464165,7.35583045056352,0.506416672600249,18.183327201826,6.28164329929709,6.26103179958353,2.8946768123336,1.00329202923309,7.38014065866484,8.7639170321645,18,17.7888373159922,59.3261450583474,36.8453292496172,0,0,0,0
1_baseline_0min.lsm,40,0,1,1,Exclude,Test,42,229.993205895132,407.383875218463,7.60160784973955,0.445612085336749,23.5016148094932,9.31689260786397,5.5898413270922,2.52247351114217,1.666754396535,8.53328763658123,8.7639170321645,24,81.3479588350959,185.173963160072,41.7604070305273,0,0,0,0
1_baseline_0min.lsm,41,0,1,1,Amoeboid,Test,43,206.270502419362,353.46081003177,7.3307121725032,0.477640275710407,20.9606520946331,8.92541440891374,3.21293485080729,2.34842340471047,2.77796308464553,9.22517582333106,10.839581592414,20,135.558939352786,72.471867966829,40.7148014440433,0,0,0,0
